./raw\1747.html,https://www.snopes.com/fact-check/does-law-family-separation-detention-minors/,"The widely debated practice of separating families at the border is mandated by Public Law 107-296, which was passed by Democrats in 2002.",False,Politics
./raw\4536.html,https://www.snopes.com/fact-check/us-residents-to-be-implanted-with-microchips/,Health care legislation requires that U.S. residents be implanted with RFID microchips.,False,Medical
./raw\888.html,https://www.snopes.com/fact-check/nancy-pelosi-psychiatric-community/,The psychiatric community has declared that Nancy Pelosi is mentally ill.,False,Politics
./raw\561.html,https://www.snopes.com/fact-check/chicago-cubs-108/,A list of coincidences connecting the number 108 to the Chicago Cubs world series victory in 2016 is accurate.,True,Sports
./raw\2514.html,https://www.snopes.com/fact-check/las-vegas-now-powered-entirely-renewable-energy/,The city of Las Vegas is now powered completely by renewable energy.,True,Politics
./raw\1246.html,https://www.snopes.com/fact-check/new-jersey-ballot-tax-returns/,New Jersey passed a bill to keep President Trump off 2020 ballots if he doesn’t release his tax returns.,True,Politics
./raw\3070.html,https://www.snopes.com/fact-check/paris-muslim-siege-false/,A video shows Muslims rampaging through Paris.,False,Politics
./raw\1355.html,https://www.snopes.com/fact-check/first-lady-war-zones/,Melania Trump was the first First Lady to visit troops in a war zone.,False,Politics
./raw\18.html,https://www.snopes.com/fact-check/facebook-groups-participate/,Facebook has been kicking inactive users out of groups.,True,Technology
./raw\2441.html,https://www.snopes.com/fact-check/richardson-immigration-ban-was-a-shock-event/,"Boston-based history professor Heather Richardson surmised President Trump's Executive Order on immigration was a ""shock event.""",True,Politics
./raw\3887.html,https://www.snopes.com/fact-check/october-surprise/,A quote reproduces a statement by President Harry Truman about Republicans.,True,Politics
./raw\5524.html,https://www.snopes.com/fact-check/written-by-a-cop/,A list of safety tips offers effective counters to being victimized in random violent crimes.,False,Crime
./raw\4108.html,https://www.snopes.com/fact-check/legal-motion/,Obama administration representatives meeting with the auto industry advocated legislatively changing the laws of physics.,False,Politics
./raw\1723.html,https://www.snopes.com/fact-check/did-233-vote-steal-social-security/,233 U.S. Representatives voted in April 2018 to use funds from Social Security's $2.9 trillion surplus in an effort to balance the budget.,False,Politics
./raw\3546.html,https://www.snopes.com/fact-check/cheating-at-the-gas-pump/,Account reports instances of customers being cheated by malfunctioning gas pumps.,False,Politics
./raw\946.html,https://www.snopes.com/fact-check/thunberg-actress-estella-renee/,Teenage environmental activist Greta Thunberg is actually an Australian actress named Estella Renee.,False,Politics
./raw\1370.html,https://www.snopes.com/fact-check/texas-israel-oath-boycott/,A 2017 law passed in Texas requires would-be government contractors to sign an oath promising they will not boycott Israel.,True,Politics
./raw\719.html,https://www.snopes.com/fact-check/sea-foam-fill-streets-in-spain/,A video shows a street in Spain filled with sea foam after a large storm.,True,Politics
./raw\185.html,https://www.snopes.com/fact-check/3d-printed-rhino-horn-developed/,A biotech company has developed a 3D synthetic rhino horn that will eventually undercut the market for poached horns.,False,Business
./raw\2679.html,https://www.snopes.com/fact-check/girl-shot-at-standing-rock/,An 11-year-old girl was shot and killed by a police sniper at the Standing Rock pipeline protest site but the media covered up news of it.,False,Politics
./raw\2294.html,https://www.snopes.com/fact-check/donald-trump-global-warming-hoax/,"Donald Trump has called global warming a ""hoax"" on multiple occasions.",True,Politics
./raw\2932.html,https://www.snopes.com/fact-check/kermit-gosnell-as-surprise-dnc-speaker/,Incarcerated former abortion provider Kermit Gosnell made a surprise appearance at the Democratic National Convention.,False,Politics
./raw\1488.html,https://www.snopes.com/fact-check/pittsburgh-synagogue-shooting-holocaust-survivor/,A 97-year-old victim of an October 2018 synagogue shooting in Pittsburgh was a Holocaust survivor.,False,Politics
./raw\4418.html,https://www.snopes.com/fact-check/bitter-almond-tree-banned/,The bitter almond tree was banned in America in 1995 because it treats and prevents cancer.,False,Medical
./raw\3417.html,https://www.snopes.com/fact-check/donald-trump-hat-china/,The hats for Donald Trump’s campaign are manufactured in China.,False,Politics
./raw\2145.html,https://www.snopes.com/fact-check/trump-retreat/,"President Trump violated protocol by not standing or saluting during the playing of ""Retreat"" during an interview with Sean Hannity.",False,Politics
./raw\2962.html,https://www.snopes.com/fact-check/donald-trump-jr-tweet/,Donald Trump Jr. tweeted that the family's greenskeeper missed his own sister's wedding in order to work for the Trumps.,True,Politics
./raw\1511.html,https://www.snopes.com/fact-check/homicide-victims-with-restraining-orders/,20 percent of women killed in Intimate Partner Homicides (IPH) who had restraining orders were killed within two days of obtaining it.,False,Crime
./raw\1377.html,https://www.snopes.com/fact-check/scientific-paper-trump-turd/,A scientific paper included a diagram with a representation of baboon feces containing President Trump’s face.,True,Politics
./raw\20.html,https://www.snopes.com/fact-check/facebook-birthday-donations/,Facebook users who donated to charities on a one-time basis were actually debited that amount every month for one year.,False,Technology
./raw\2707.html,https://www.snopes.com/fact-check/clinton-moves-billions-to-qatar/,The Clinton Foundation suddenly transferred $1.8 billion to a bank in Qatar.,False,Politics
./raw\2706.html,https://www.snopes.com/fact-check/bill-oreilly-trump-poll/,"Bill O'Reily hired ""university grad students"" to conduct a phone survey of 25,000 people about the presidential election.",False,Politics
./raw\743.html,https://www.snopes.com/fact-check/fbi-illegal-wiretap-trump-apology/,"In January 2020, FBI Director Christopher Wray said that the bureau had illegally wiretapped Donald Trump and apologized for it.",False,Politics
./raw\1776.html,https://www.snopes.com/fact-check/trump-donate-salary-va/,"In May 2018 President Trump donated one-fourth of his $400,000-per-year salary to the Department of Veterans Affairs.",True,Politics
./raw\1415.html,https://www.snopes.com/fact-check/tomi-lahren-tear-gas/,"Tomi Lahren said that watching children being hit with tear gas ""was the highlight” of her Thanksgiving weekend.",False,Politics
./raw\3158.html,https://www.snopes.com/fact-check/bernie-sanders-institutional-racism/,Bernie Sanders said that white people don't know what it is like to be poor.,False,Politics
./raw\2074.html,https://www.snopes.com/fact-check/birmingham-caught-voting-multiple-times/,Black voters in Birmingham were caught voting multiple times in thousands of cases during Alabama's special election on 12 December 2017.,False,Politics
./raw\848.html,https://www.snopes.com/fact-check/joe-morrissey-receptionist/,"Joe Morrissey, a Democrat, was elected to the Virginia State Senate even though he had sex with his teenage receptionist and has been disbarred.",True,Politics
./raw\1023.html,https://www.snopes.com/fact-check/epstein-barr-visit/,U.S. Attorney General William Barr secretly visited the prison where billionaire financier Jeffrey Epstein was held “about two weeks” before the latter's death in the summer of 2019.,False,Politics
./raw\1738.html,https://www.snopes.com/fact-check/stephen-miller-descendant-asylum-seekers-fled-anti-semitic-violence/,Stephen Miller — a principal architect of the Trump administration’s immigration policy — is the descendant of asylum seekers who escaped anti-Jewish persecution in Eastern Europe.,True,Politics
./raw\2946.html,https://www.snopes.com/fact-check/so-you-think-you-know-donald-trump/,A list tallies some of the good deeds accomplished by  Donald Trump.,False,Politics
./raw\4229.html,https://www.snopes.com/fact-check/canada-als-assisted-suicide/,"Sean Tagert's decision to obtain a physician-assisted suicide was caused, in part or in whole, by a regional health authority's failure to provide what he regarded as necessary care.",False,Medical
./raw\106.html,https://www.snopes.com/fact-check/pepsi-say-aquafina-tap-water/,Pepsi admitted that Aquafina is just tap water.,False,Business
./raw\2479.html,https://www.snopes.com/fact-check/paul-ryan-blocking-calls-and-faxes/,Speaker Paul Ryan is blocking all incoming calls and faxes to his various offices.,False,Politics
./raw\6.html,https://www.snopes.com/fact-check/centrifugal-birthing-apparatus/,An invention was patented that used centrifugal force to aid in childbirth.,True,Technology
./raw\744.html,https://www.snopes.com/fact-check/obama-for-kenya-presidency/,Former U.S. President Barack Obama announced his intention to run for president of Kenya in 2021.,False,Politics
./raw\2287.html,https://www.snopes.com/fact-check/cnn-article-bill-maher/,CNN posted and then deleted an article which defended Bill Maher's use of the n-word.,False,Politics
./raw\1139.html,https://www.snopes.com/fact-check/incurable-mexican-blood-flu/,A form of tuberculosis dubbed “Mexican blood flu” is being brought into the U.S. by immigrants crossing the Southern border.,False,Politics
./raw\2034.html,https://www.snopes.com/fact-check/did-sen-tom-cotton-issue-a-cease-and-desist-to-a-constituent/,"Sen. Tom Cotton's office has sent ""cease-and-desist"" letters to constituents ordering them not to contact him.",True,Politics
./raw\700.html,https://www.snopes.com/fact-check/nancy-pelosi-fined-ripping-speech/,"U.S. House Speaker Nancy Pelosi was fined $40,000 for destruction of government property.",False,Politics
./raw\1579.html,https://www.snopes.com/fact-check/trump-native-american-bureau-indian-affairs/,"President Donald Trump appointed a Native American to run the Bureau of Indian Affairs, for the first time in U.S. history.",False,Politics
./raw\4337.html,https://www.snopes.com/fact-check/dry-drowning/,Account of a 10-year-old boy's death explains dry drowning and its symptoms.,False,Medical
./raw\3097.html,https://www.snopes.com/fact-check/obama-bald-eagle-bison/,President Obama is set to replace the bald eagle as the U.S.'s national animal.,False,Politics
./raw\3196.html,https://www.snopes.com/fact-check/israel-bans-heinz-ketchup/,"Israel has banned the sale of Heinz brand ketchup, partially due to the product's use of GMO-derived ingredients.",False,Food
